Interview start time,Birth year,Race: White,Race: Black or African American,Race: Hispanic or Latino American,Race: Asian,Race: Native American,Gender: Male/Man,Gender: Female/Woman,Gender: TransMale/TransMan,Gender: TransFemale/TransWoman,Gender: Genderqueer/Gender nonconforming,Gender: Something Else,Reason for filing bankruptcy: I lost my job,Reason for filing bankruptcy: My hours or pay was cut at my job,Reason for filing bankruptcy: Someone in my family experienced a loss of income,Reason for filing bankruptcy: I got sick or injured and could not work,Reason for filing bankruptcy: I received medical bills I cannot pay,Reason for filing bankruptcy: I spent money irresponsibly,Reason for filing bankruptcy: I got behind on other bills (e.g. utilities),Reason for filing bankruptcy: My wages are being garnished,Reason for filing bankruptcy: I'm going through a separation or divorce,Reason for filing bankruptcy: I'm being evicted or my house is being foreclosed on,Reason for filing bankruptcy: My car is being repossessed,Reason for filing bankruptcy: Other (please specify),Other reason for filing bankruptcy,Most important reason,This reason is related to COVID-19,"Option tried: Cut back on basic necessities (e.g. groceries, rent, utilities)",Option tried: Stopped paying bills,Option tried: Sold or pawned things I own,Option tried: Borrowed money from family and friends,Option tried: Didn't get medical care I needed,Option tried: Looked for another job or additional income,Option tried: Debt counseling or debt modification programs,Option tried: Negotiated with creditors,"Option tried: Talked to a bankruptcy lawyer, but could not afford their fee",What user would have done instead of Upsolve,State,Zip
2020-06-22,1979,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I received medical bills I cannot pay,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,I would not be able to afford filing for bankruptcy,WI,53546
2020-06-22,1983,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,i have loans that i couldnt pay and i want to get my credit score to go up,i have loans that i couldnt pay and i want to get my credit score to go up,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,WI,54822
2020-06-22,1958,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I spent money irresponsibly,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,I would not be able to afford filing for bankruptcy,MN,55401
2020-06-22,1947,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,I lost my job,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I would not be able to afford filing for bankruptcy,CA,95758
2020-06-22,1971,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,I invested all my savings in a company but was a fraud,I invested all my savings in a company but was a fraud,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,I would not be able to afford filing for bankruptcy,FL,32836-8875
2020-06-22,1991,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,I lost my job,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I would not be able to afford filing for bankruptcy,IL,60632
2020-06-22,1998,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I spent money irresponsibly,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,I would pay for a bankruptcy lawyer,AZ,85013
2020-06-22,1981,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1. Medical bills for my dog. 2. Lost my Google Ads account due to a hacker and as a result income stopped.,1. Medical bills for my dog. 2. Lost my Google Ads account due to a hacker and as a result income stopped.,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,I would not be able to afford filing for bankruptcy,NY,12518
2020-06-22,1982,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I spent money irresponsibly,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,AZ,85017
2020-06-22,1995,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,I got sick or injured and could not work,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,ID,83647
2020-06-22,1959,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,My hours or pay was cut at my job,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I would not be able to afford filing for bankruptcy,CO,80911
2020-06-22,1978,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I got behind on other bills (e.g. utilities),FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,ME,04640
2020-06-22,1979,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Covid 19,Covid 19,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I would not be able to afford filing for bankruptcy,TX,76010
2020-06-22,1959,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"I am self-employed and many of my clients have been forced to close or are cutting their budgets due to the pandemic, so I am not getting enough work any more.","I am self-employed and many of my clients have been forced to close or are cutting their budgets due to the pandemic, so I am not getting enough work any more.",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,I would not be able to afford filing for bankruptcy,TX,78751
2020-06-22,1991,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Being sued for a car,I got behind on other bills (e.g. utilities),FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,NV,89119
2020-06-22,1997,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I got behind on other bills (e.g. utilities),FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,I would not be able to afford filing for bankruptcy,OK,74955
2020-06-22,1959,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Income from ex spouse has become uncertain due to Covid.,Income from ex spouse has become uncertain due to Covid.,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,I would pay for a bankruptcy lawyer,GA,30277
2020-06-23,1998,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,I lost my job,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,FL,33952
2020-06-22,1971,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,My wages are being garnished,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,OK,74010
2020-06-22,1979,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,I lost my job,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I would not be able to afford filing for bankruptcy,NH,03431
2020-06-23,2001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,I'm being evicted or my house is being foreclosed on,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,I would not be able to afford filing for bankruptcy,OH,43207
2020-05-19,1990,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,License was suspended due to accident I'm unable to pay the damages for,License was suspended due to accident I'm unable to pay the damages for,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,I would not be able to afford filing for bankruptcy,IL,62226
2020-06-23,1961,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,My hours or pay was cut at my job,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,CA,94117
2020-06-23,1996,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,I can’t get anything a house nor can I get a vehicle without crazy money down I can’t move my family in to a new home or anything,I can’t get anything a house nor can I get a vehicle without crazy money down I can’t move my family in to a new home or anything,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,WV,26301
2020-06-23,1985,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I spent money irresponsibly,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,CA,95482
2020-06-22,1960,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Judgments on me,I received medical bills I cannot pay,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,I would not be able to afford filing for bankruptcy,WI,53219
2020-06-23,1990,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,I lost my job,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,MO,63011
2020-06-23,1986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Judgement,Judgement,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,KY,42240
2020-06-23,1997,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I got behind on other bills (e.g. utilities),TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,AZ,85741
2020-06-23,1983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I lost my job,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,NY,14150
2020-06-23,1981,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,I lost my job,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,I would not be able to afford filing for bankruptcy,CA,90803
2020-06-23,1987,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I got behind on other bills (e.g. utilities),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,I would not be able to afford filing for bankruptcy,CT,06514
2020-06-23,1976,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I received medical bills I cannot pay,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,WV,25701
2020-06-23,1958,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,I received medical bills I cannot pay,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,MO,63385-6706
2020-06-22,1973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I lost my job,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,MI,48108
2020-06-23,1989,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,My wages are being garnished,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,I would not be able to afford filing for bankruptcy,MO,64601
2020-06-23,1951,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,I got sick or injured and could not work,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,SC,29715
2020-06-23,1986,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Unable to sustain self employment due to environment changes in that line of work, as well as Covid-19 playing a role. Also minor role of undiagnosable health condition(IE: potentially idiopathic anaphylaxis) which stress potentially playing a factor in more frequent attacks.","Unable to sustain self employment due to environment changes in that line of work, as well as Covid-19 playing a role. Also minor role of undiagnosable health condition(IE: potentially idiopathic anaphylaxis) which stress potentially playing a factor in more frequent attacks.",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,WV,25405
2020-06-23,1997,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,I spent money irresponsibly,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,WA,99352
2020-06-23,1988,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,I lost my job,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,I would not be able to afford filing for bankruptcy,CO,80249
2020-06-22,1975,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,I got behind on other bills (e.g. utilities),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,I would not be able to afford filing for bankruptcy,DE,19701
2020-06-23,1985,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I received medical bills I cannot pay,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,I would not be able to afford filing for bankruptcy,WY,82001
2020-06-23,1976,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,I lost my job,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,I would not be able to afford filing for bankruptcy,OK,73505
2020-06-23,1986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,I got behind on other bills (e.g. utilities),FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I would not be able to afford filing for bankruptcy,NY,12309
2020-06-23,1983,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I spent money irresponsibly,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,I would not be able to afford filing for bankruptcy,NE,68132
2020-06-23,1968,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,My car is being repossessed,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,I would not be able to afford filing for bankruptcy,AZ,85324
2020-06-23,1951,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,I lost my job,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,TX,77073
2020-06-23,1974,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Was foreclosed on, evicted after an accident that the attorneys didn't disclose all information for a loan to catch me up. Was taken for money on a prior rental that never got to stay in.","Was foreclosed on, evicted after an accident that the attorneys didn't disclose all information for a loan to catch me up. Was taken for money on a prior rental that never got to stay in.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,NV,89431
2020-06-23,1969,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,I got behind on other bills (e.g. utilities),FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I would not be able to afford filing for bankruptcy,OH,43950
2020-06-01,1987,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,I'm going through a separation or divorce,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,NV,89102
2020-06-23,1962,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"There was a period I got sick and could not work, the medical bills pilled up with no insurance and everything else just snowballed.","There was a period I got sick and could not work, the medical bills pilled up with no insurance and everything else just snowballed.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,WA,98104
2020-06-23,1984,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I spent money irresponsibly,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,CA,93722
2020-06-23,1961,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,I got sick or injured and could not work,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,I would delay my bankruptcy filing until I could afford to pay for a bankruptcy lawyer,NM,87505
2020-06-23,1979,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,My wages are being garnished,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,I would not be able to afford filing for bankruptcy,AZ,85716
2020-06-23,1960,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,I got sick or injured and could not work,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,I would not be able to afford filing for bankruptcy,OR,97756
2020-06-23,1973,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,I received medical bills I cannot pay,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,I would not be able to afford filing for bankruptcy,OK,73084
2020-06-23,1978,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,I went through a divorce,I went through a divorce,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,I would pay for a bankruptcy lawyer,MO,63109
